符合要求的点：行数=403, x=407809180092, y=-739810265391, 中心：x=407798762450,-739805604850, 当前找到=1
符合要求的点：行数=174555, x=407789044144, y=-739812308550, 中心：x=407798762450,-739805604850, 当前找到=29
符合要求的点：行数=174628, x=407808826413, y=-739815795422, 中心：x=407798762450,-739805604850, 当前找到=30
符合要求的点：行数=174653, x=407805553011, y=-739802221347, 中心：x=407798762450,-739805604850, 当前找到=31
符合要求的点：行数=174659, x=407808826413, y=-739815795422, 中心：x=407798762450,-739805604850, 当前找到=32
符合要求的点：行数=174693, x=407805553011, y=-739802221347, 中心：x=407798762450,-739805604850, 当前找到=33
符合要求的点：行数=174694, x=407789044144, y=-739812308550, 中心：x=407798762450,-739805604850, 当前找到=34
符合要求的点：行数=174702, x=407808826413, y=-739815795422, 中心：x=407798762450,-739805604850, 当前找到=35
符合要求的点：行数=174766, x=407789044144, y=-739812308550, 中心：x=407798762450,-739805604850, 当前找到=36
符合要求的点：行数=174785, x=407805553011, y=-739802221347, 中心：x=407798762450,-739805604850, 当前找到=37
符合要求的点：行数=174794, x=407789044144, y=-739812308550, 中心：x=407798762450,-739805604850, 当前找到=38
符合要求的点：行数=174828, x=407793166446, y=-739812720604, 中心：x=407798762450,-739805604850, 当前找到=39
符合要求的点：行数=174830, x=407789044144, y=-739812308550, 中心：x=407798762450,-739805604850, 当前找到=40
符合要求的点：行数=174841, x=407805553011, y=-739802221347, 中心：x=407798762450,-739805604850, 当前找到=41
符合要求的点：行数=175041, x=407805553011, y=-739802221347, 中心：x=407798762450,-739805604850, 当前找到=42
符合要求的点：行数=175111, x=407791684521, y=-739816117287, 中心：x=407798762450,-739805604850, 当前找到=43
符合要求的点：行数=175130, x=407789340422, y=-739813238092, 中心：x=407798762450,-739805604850, 当前找到=44
符合要求的点：行数=175230, x=407808826413, y=-739815795422, 中心：x=407798762450,-739805604850, 当前找到=45
符合要求的点：行数=175231, x=407809616220, y=-739813511527, 中心：x=407798762450,-739805604850, 当前找到=46
符合要求的点：行数=175232, x=407808826413, y=-739815795422, 中心：x=407798762450,-739805604850, 当前找到=47
符合要求的点：行数=175263, x=407808826413, y=-739815795422, 中心：x=407798762450,-739805604850, 当前找到=48
符合要求的点：行数=175275, x=407805553011, y=-739802221347, 中心：x=407798762450,-739805604850, 当前找到=49
符合要求的点：行数=201161, x=407804948361, y=-739804192142, 中心：x=407798762450,-739805604850, 当前找到=50
符合要求的点：行数=203350, x=407808826413, y=-739815795422, 中心：x=407798762450,-739805604850, 当前找到=51
符合要求的点：行数=217495, x=407789340422, y=-739813238092, 中心：x=407798762450,-739805604850, 当前找到=52
符合要求的点：行数=217874, x=407805936049, y=-739806330095, 中心：x=407798762450,-739805604850, 当前找到=53
符合要求的点：行数=227288, x=407802245929, y=-739819014072, 中心：x=407798762450,-739805604850, 当前找到=54
符合要求的点：行数=227291, x=407787053698, y=-739819121360, 中心：x=407798762450,-739805604850, 当前找到=55
符合要求的点：行数=227292, x=407791684521, y=-739816117287, 中心：x=407798762450,-739805604850, 当前找到=56
符合要求的点：行数=229673, x=407786859331, y=-739816730213, 中心：x=407798762450,-739805604850, 当前找到=57
符合要求的点：行数=234908, x=407789340422, y=-739813238092, 中心：x=407798762450,-739805604850, 当前找到=58
符合要求的点：行数=234914, x=407808196801, y=-739811262488, 中心：x=407798762450,-739805604850, 当前找到=59
符合要求的点：行数=234922, x=407808826413, y=-739815795422, 中心：x=407798762450,-739805604850, 当前找到=60
符合要求的点：行数=252278, x=407791684521, y=-739816117287, 中心：x=407798762450,-739805604850, 当前找到=61
符合要求的点：行数=252279, x=407808420213, y=-739815688133, 中心：x=407798762450,-739805604850, 当前找到=62
符合要求的点：行数=252379, x=407809616220, y=-739813511527, 中心：x=407798762450,-739805604850, 当前找到=63
符合要求的点：行数=252380, x=407808420213, y=-739815688133, 中心：x=407798762450,-739805604850, 当前找到=64
符合要求的点：行数=252407, x=407787053698, y=-739819121360, 中心：x=407798762450,-739805604850, 当前找到=65
符合要求的点：行数=252408, x=407791684521, y=-739816117287, 中心：x=407798762450,-739805604850, 当前找到=66
符合要求的点：行数=252409, x=407791684521, y=-739816117287, 中心：x=407798762450,-739805604850, 当前找到=67
符合要求的点：行数=252493, x=407791684521, y=-739816117287, 中心：x=407798762450,-739805604850, 当前找到=68
符合要求的点：行数=252497, x=407808826413, y=-739815795422, 中心：x=407798762450,-739805604850, 当前找到=69
符合要求的点：行数=252498, x=407808196801, y=-739811262488, 中心：x=407798762450,-739805604850, 当前找到=70
符合要求的点：行数=252499, x=407808826413, y=-739815795422, 中心：x=407798762450,-739805604850, 当前找到=71
符合要求的点：行数=252708, x=407805553011, y=-739802221347, 中心：x=407798762450,-739805604850, 当前找到=72
符合要求的点：行数=252709, x=407808420213, y=-739815688133, 中心：x=407798762450,-739805604850, 当前找到=73
符合要求的点：行数=252710, x=407808826413, y=-739815795422, 中心：x=407798762450,-739805604850, 当前找到=74
符合要求的点：行数=252711, x=407803464542, y=-739814186096, 中心：x=407798762450,-739805604850, 当前找到=75
符合要求的点：行数=252757, x=407799889937, y=-739804422855, 中心：x=407798762450,-739805604850, 当前找到=76
符合要求的点：行数=259726, x=407789340422, y=-739813238092, 中心：x=407798762450,-739805604850, 当前找到=77
符合要求的点：行数=270444, x=407804948361, y=-739804192142, 中心：x=407798762450,-739805604850, 当前找到=78
符合要求的点：行数=270450, x=407800864832, y=-739807212353, 中心：x=407798762450,-739805604850, 当前找到=79
符合要求的点：行数=281283, x=407785185111, y=-739819335937, 中心：x=407798762450,-739805604850, 当前找到=80
符合要求的点：行数=287110, x=407800598780, y=-739804684770, 中心：x=407798762450,-739805604850, 当前找到=81
符合要求的点：行数=328658, x=407791684521, y=-739816117287, 中心：x=407798762450,-739805604850, 当前找到=82
符合要求的点：行数=330914, x=407805936049, y=-739806330095, 中心：x=407798762450,-739805604850, 当前找到=83
符合要求的点：行数=338579, x=407785185111, y=-739819335937, 中心：x=407798762450,-739805604850, 当前找到=84
符合要求的点：行数=342698, x=407803981977, y=-739811219849, 中心：x=407798762450,-739805604850, 当前找到=85
符合要求的点：行数=383578, x=407808826413, y=-739815795422, 中心：x=407798762450,-739805604850, 当前找到=86
符合要求的点：行数=423569, x=407808826413, y=-739815795422, 中心：x=407798762450,-739805604850, 当前找到=87
符合要求的点：行数=423570, x=407809616220, y=-739813511527, 中心：x=407798762450,-739805604850, 当前找到=88
符合要求的点：行数=451915, x=407799889937, y=-739804422855, 中心：x=407798762450,-739805604850, 当前找到=89
符合要求的点：行数=452601, x=407808826413, y=-739815795422, 中心：x=407798762450,-739805604850, 当前找到=90
符合要求的点：行数=458944, x=407805553011, y=-739802221347, 中心：x=407798762450,-739805604850, 当前找到=91
符合要求的点：行数=466499, x=407789044144, y=-739812308550, 中心：x=407798762450,-739805604850, 当前找到=92
符合要求的点：行数=466501, x=407789044144, y=-739812308550, 中心：x=407798762450,-739805604850, 当前找到=93
符合要求的点：行数=466870, x=407809616220, y=-739813511527, 中心：x=407798762450,-739805604850, 当前找到=94
符合要求的点：行数=466885, x=407809616220, y=-739813511527, 中心：x=407798762450,-739805604850, 当前找到=95
符合要求的点：行数=466893, x=407791684521, y=-739816117287, 中心：x=407798762450,-739805604850, 当前找到=96
符合要求的点：行数=466908, x=407791684521, y=-739816117287, 中心：x=407798762450,-739805604850, 当前找到=97
符合要求的点：行数=466911, x=407809180092, y=-739810265391, 中心：x=407798762450,-739805604850, 当前找到=98
符合要求的点：行数=466912, x=407809180092, y=-739810265391, 中心：x=407798762450,-739805604850, 当前找到=99
符合要求的点：行数=466913, x=407800864832, y=-739807212353, 中心：x=407798762450,-739805604850, 当前找到=100
符合要求的点：行数=466922, x=407793166446, y=-739812720604, 中心：x=407798762450,-739805604850, 当前找到=101
符合要求的点：行数=466923, x=407800864832, y=-739807212353, 中心：x=407798762450,-739805604850, 当前找到=102
符合要求的点：行数=468706, x=407789044144, y=-739812308550, 中心：x=407798762450,-739805604850, 当前找到=103
符合要求的点：行数=479746, x=407803464542, y=-739814186096, 中心：x=407798762450,-739805604850, 当前找到=104
符合要求的点：行数=480676, x=407804948361, y=-739804192142, 中心：x=407798762450,-739805604850, 当前找到=105
符合要求的点：行数=524203, x=407805116892, y=-739805931783, 中心：x=407798762450,-739805604850, 当前找到=106
符合要求的点：行数=531124, x=407800864832, y=-739807212353, 中心：x=407798762450,-739805604850, 当前找到=107
符合要求的点：行数=534064, x=407808420213, y=-739815688133, 中心：x=407798762450,-739805604850, 当前找到=108
符合要求的点：行数=539097, x=407803981977, y=-739811219849, 中心：x=407798762450,-739805604850, 当前找到=109
符合要求的点：行数=539100, x=407803981977, y=-739811219849, 中心：x=407798762450,-739805604850, 当前找到=110
符合要求的点：行数=539106, x=407803981977, y=-739811219849, 中心：x=407798762450,-739805604850, 当前找到=111
符合要求的点：行数=539108, x=407803981977, y=-739811219849, 中心：x=407798762450,-739805604850, 当前找到=112
符合要求的点：行数=539109, x=407803981977, y=-739811219849, 中心：x=407798762450,-739805604850, 当前找到=113
符合要求的点：行数=541265, x=407805116892, y=-739805931783, 中心：x=407798762450,-739805604850, 当前找到=114
符合要求的点：行数=558993, x=407805553011, y=-739802221347, 中心：x=407798762450,-739805604850, 当前找到=115
符合要求的点：行数=559007, x=407803464542, y=-739814186096, 中心：x=407798762450,-739805604850, 当前找到=116
符合要求的点：行数=568443, x=407789044144, y=-739812308550, 中心：x=407798762450,-739805604850, 当前找到=117
符合要求的点：行数=576669, x=407789044144, y=-739812308550, 中心：x=407798762450,-739805604850, 当前找到=118
符合要求的点：行数=588876, x=407808196801, y=-739811262488, 中心：x=407798762450,-739805604850, 当前找到=119
符合要求的点：行数=588879, x=407808196801, y=-739811262488, 中心：x=407798762450,-739805604850, 当前找到=120
符合要求的点：行数=595449, x=407785185111, y=-739819335937, 中心：x=407798762450,-739805604850, 当前找到=121
符合要求的点：行数=595451, x=407789044144, y=-739812308550, 中心：x=407798762450,-739805604850, 当前找到=122
符合要求的点：行数=595461, x=407789044144, y=-739812308550, 中心：x=407798762450,-739805604850, 当前找到=123
符合要求的点：行数=595477, x=407805553011, y=-739802221347, 中心：x=407798762450,-739805604850, 当前找到=124
符合要求的点：行数=595488, x=407785185111, y=-739819335937, 中心：x=407798762450,-739805604850, 当前找到=125
符合要求的点：行数=595490, x=407789044144, y=-739812308550, 中心：x=407798762450,-739805604850, 当前找到=126
符合要求的点：行数=595491, x=407796040840, y=-739812122130, 中心：x=407798762450,-739805604850, 当前找到=127
符合要求的点：行数=595500, x=407800598780, y=-739804684770, 中心：x=407798762450,-739805604850, 当前找到=128
符合要求的点：行数=595517, x=407789044144, y=-739812308550, 中心：x=407798762450,-739805604850, 当前找到=129
符合要求的点：行数=597303, x=407785185111, y=-739819335937, 中心：x=407798762450,-739805604850, 当前找到=130
符合要求的点：行数=597917, x=407808196801, y=-739811262488, 中心：x=407798762450,-739805604850, 当前找到=131
符合要求的点：行数=600004, x=407809180092, y=-739810265391, 中心：x=407798762450,-739805604850, 当前找到=132
符合要求的点：行数=612509, x=407808826413, y=-739815795422, 中心：x=407798762450,-739805604850, 当前找到=133
符合要求的点：行数=612523, x=407799889937, y=-739804422855, 中心：x=407798762450,-739805604850, 当前找到=134
符合要求的点：行数=633160, x=407793166446, y=-739812720604, 中心：x=407798762450,-739805604850, 当前找到=135
符合要求的点：行数=650079, x=407785185111, y=-739819335937, 中心：x=407798762450,-739805604850, 当前找到=136
符合要求的点：行数=668494, x=407800864832, y=-739807212353, 中心：x=407798762450,-739805604850, 当前找到=137
符合要求的点：行数=669531, x=407799889937, y=-739804422855, 中心：x=407798762450,-739805604850, 当前找到=138
符合要求的点：行数=669543, x=407789044144, y=-739812308550, 中心：x=407798762450,-739805604850, 当前找到=139
符合要求的点：行数=707015, x=407808196801, y=-739811262488, 中心：x=407798762450,-739805604850, 当前找到=140
符合要求的点：行数=707604, x=407805116892, y=-739805931783, 中心：x=407798762450,-739805604850, 当前找到=141
符合要求的点：行数=707609, x=407787053698, y=-739819121360, 中心：x=407798762450,-739805604850, 当前找到=142
符合要求的点：行数=707611, x=407796867601, y=-739800759535, 中心：x=407798762450,-739805604850, 当前找到=143
符合要求的点：行数=709380, x=407800864832, y=-739807212353, 中心：x=407798762450,-739805604850, 当前找到=144
符合要求的点：行数=712215, x=407808826413, y=-739815795422, 中心：x=407798762450,-739805604850, 当前找到=145
符合要求的点：行数=715634, x=407805116892, y=-739805931783, 中心：x=407798762450,-739805604850, 当前找到=146
符合要求的点：行数=715646, x=407808196801, y=-739811262488, 中心：x=407798762450,-739805604850, 当前找到=147
符合要求的点：行数=727266, x=407808826413, y=-739815795422, 中心：x=407798762450,-739805604850, 当前找到=148
符合要求的点：行数=752617, x=407804948361, y=-739804192142, 中心：x=407798762450,-739805604850, 当前找到=149
符合要求的点：行数=767864, x=407803981977, y=-739811219849, 中心：x=407798762450,-739805604850, 当前找到=150
符合要求的点：行数=767867, x=407808826413, y=-739815795422, 中心：x=407798762450,-739805604850, 当前找到=151
符合要求的点：行数=797782, x=407799889937, y=-739804422855, 中心：x=407798762450,-739805604850, 当前找到=152
符合要求的点：行数=828216, x=407805553011, y=-739802221347, 中心：x=407798762450,-739805604850, 当前找到=153
符合要求的点：行数=838611, x=407799889937, y=-739804422855, 中心：x=407798762450,-739805604850, 当前找到=154
符合要求的点：行数=866809, x=407785185111, y=-739819335937, 中心：x=407798762450,-739805604850, 当前找到=155
符合要求的点：行数=869765, x=407785185111, y=-739819335937, 中心：x=407798762450,-739805604850, 当前找到=156
符合要求的点：行数=869766, x=407803464542, y=-739814186096, 中心：x=407798762450,-739805604850, 当前找到=157
符合要求的点：行数=886084, x=407803464542, y=-739814186096, 中心：x=407798762450,-739805604850, 当前找到=158
符合要求的点：行数=926932, x=407791684521, y=-739816117287, 中心：x=407798762450,-739805604850, 当前找到=159
符合要求的点：行数=931240, x=407803464542, y=-739814186096, 中心：x=407798762450,-739805604850, 当前找到=160
符合要求的点：行数=941792, x=407805936049, y=-739806330095, 中心：x=407798762450,-739805604850, 当前找到=161
符合要求的点：行数=941829, x=407805936049, y=-739806330095, 中心：x=407798762450,-739805604850, 当前找到=162
符合要求的点：行数=941840, x=407796867601, y=-739800759535, 中心：x=407798762450,-739805604850, 当前找到=163
符合要求的点：行数=941841, x=407805936049, y=-739806330095, 中心：x=407798762450,-739805604850, 当前找到=164
符合要求的点：行数=941857, x=407791684521, y=-739816117287, 中心：x=407798762450,-739805604850, 当前找到=165
符合要求的点：行数=991630, x=407793166446, y=-739812720604, 中心：x=407798762450,-739805604850, 当前找到=166
符合要求的点：行数=993171, x=407791684521, y=-739816117287, 中心：x=407798762450,-739805604850, 当前找到=167
符合要求的点：行数=1017832, x=407809180092, y=-739810265391, 中心：x=407798762450,-739805604850, 当前找到=168
符合要求的点：行数=1020277, x=407791684521, y=-739816117287, 中心：x=407798762450,-739805604850, 当前找到=169
符合要求的点：行数=1058475, x=407804948361, y=-739804192142, 中心：x=407798762450,-739805604850, 当前找到=170
符合要求的点：行数=1059262, x=407805116892, y=-739805931783, 中心：x=407798762450,-739805604850, 当前找到=171
符合要求的点：行数=1062684, x=407803464542, y=-739814186096, 中心：x=407798762450,-739805604850, 当前找到=172
符合要求的点：行数=1087134, x=407808826413, y=-739815795422, 中心：x=407798762450,-739805604850, 当前找到=173
符合要求的点：行数=1087171, x=407808826413, y=-739815795422, 中心：x=407798762450,-739805604850, 当前找到=174
符合要求的点：行数=1098853, x=407808826413, y=-739815795422, 中心：x=407798762450,-739805604850, 当前找到=175
