符合要求的点：行数=891, x=407625982332, y=-739660529667, 中心：x=407702635791,-739709473021, 当前找到=62
符合要求的点：行数=892, x=407622526833, y=-739663864667, 中心：x=407702635791,-739709473021, 当前找到=63
符合要求的点：行数=893, x=407621178248, y=-739659482648, 中心：x=407702635791,-739709473021, 当前找到=64
符合要求的点：行数=894, x=407616532668, y=-739674133641, 中心：x=407702635791,-739709473021, 当前找到=65
符合要求的点：行数=895, x=407619997484, y=-739680504799, 中心：x=407702635791,-739709473021, 当前找到=66
符合要求的点：行数=920, x=407807359198, y=-739766040504, 中心：x=407702635791,-739709473021, 当前找到=67
符合要求的点：行数=921, x=407808710542, y=-739759447444, 中心：x=407702635791,-739709473021, 当前找到=68
符合要求的点：行数=922, x=407810613694, y=-739737582207, 中心：x=407702635791,-739709473021, 当前找到=69
符合要求的点：行数=923, x=407799727454, y=-739771029353, 中心：x=407702635791,-739709473021, 当前找到=70
符合要求的点：行数=924, x=407808054631, y=-739764726162, 中心：x=407702635791,-739709473021, 当前找到=71
符合要求的点：行数=925, x=407803502833, y=-739767949667, 中心：x=407702635791,-739709473021, 当前找到=72
符合要求的点：行数=926, x=407804418897, y=-739769716093, 中心：x=407702635791,-739709473021, 当前找到=73
符合要求的点：行数=943, x=407634401237, y=-739704054594, 中心：x=407702635791,-739709473021, 当前找到=74
符合要求的点：行数=961, x=407638606505, y=-739729321003, 中心：x=407702635791,-739709473021, 当前找到=75
符合要求的点：行数=1044, x=407620566327, y=-739715480804, 中心：x=407702635791,-739709473021, 当前找到=76
符合要求的点：行数=1103, x=407667839736, y=-739673427057, 中心：x=407702635791,-739709473021, 当前找到=77
符合要求的点：行数=1154, x=407808826413, y=-739815795422, 中心：x=407702635791,-739709473021, 当前找到=78
符合要求的点：行数=1155, x=407809616220, y=-739813511527, 中心：x=407702635791,-739709473021, 当前找到=79
符合要求的点：行数=1156, x=407808196801, y=-739811262488, 中心：x=407702635791,-739709473021, 当前找到=80
符合要求的点：行数=1157, x=407793166446, y=-739812720604, 中心：x=407702635791,-739709473021, 当前找到=81
符合要求的点：行数=1161, x=407711938183, y=-739816916167, 中心：x=407702635791,-739709473021, 当前找到=82
符合要求的点：行数=1167, x=407681673419, y=-739816653728, 中心：x=407702635791,-739709473021, 当前找到=83
符合要求的点：行数=1168, x=407673913454, y=-739814347029, 中心：x=407702635791,-739709473021, 当前找到=84
符合要求的点：行数=1169, x=407647458664, y=-739764726283, 中心：x=407702635791,-739709473021, 当前找到=85
符合要求的点：行数=1170, x=407653480462, y=-739771446140, 中心：x=407702635791,-739709473021, 当前找到=86
符合要求的点：行数=1171, x=407650610640, y=-739764933145, 中心：x=407702635791,-739709473021, 当前找到=87
符合要求的点：行数=1172, x=407634185833, y=-739776653833, 中心：x=407702635791,-739709473021, 当前找到=88
符合要求的点：行数=1248, x=407691371333, y=-739737582167, 中心：x=407702635791,-739709473021, 当前找到=89
符合要求的点：行数=1249, x=407665584596, y=-739738655090, 中心：x=407702635791,-739709473021, 当前找到=90
符合要求的点：行数=1250, x=407685248659, y=-739706146717, 中心：x=407702635791,-739709473021, 当前找到=91
符合要求的点：行数=1251, x=407639175331, y=-739722132683, 中心：x=407702635791,-739709473021, 当前找到=92
符合要求的点：行数=1252, x=407623329269, y=-739742517471, 中心：x=407702635791,-739709473021, 当前找到=93
符合要求的点：行数=1272, x=407773486010, y=-739658617972, 中心：x=407702635791,-739709473021, 当前找到=94
符合要求的点：行数=1275, x=407810613694, y=-739737582207, 中心：x=407702635791,-739709473021, 当前找到=95
符合要求的点：行数=1276, x=407799088833, y=-739696383333, 中心：x=407702635791,-739709473021, 当前找到=96
符合要求的点：行数=1277, x=407794582833, y=-739690804332, 中心：x=407702635791,-739709473021, 当前找到=97
符合要求的点：行数=1390, x=407636807095, y=-739694564043, 中心：x=407702635791,-739709473021, 当前找到=98
符合要求的点：行数=1392, x=407597713166, y=-739680390167, 中心：x=407702635791,-739709473021, 当前找到=99
符合要求的点：行数=1418, x=407608686667, y=-739733049833, 中心：x=407702635791,-739709473021, 当前找到=100
符合要求的点：行数=1540, x=407674644764, y=-739819335937, 中心：x=407702635791,-739709473021, 当前找到=101
符合要求的点：行数=1583, x=407612683753, y=-739769017696, 中心：x=407702635791,-739709473021, 当前找到=102
符合要求的点：行数=1584, x=407613333866, y=-739775025845, 中心：x=407702635791,-739709473021, 当前找到=103
符合要求的点：行数=1585, x=407650087487, y=-739783051672, 中心：x=407702635791,-739709473021, 当前找到=104
符合要求的点：行数=1587, x=407638606505, y=-739729321003, 中心：x=407702635791,-739709473021, 当前找到=105
符合要求的点：行数=1588, x=407625929674, y=-739733612537, 中心：x=407702635791,-739709473021, 当前找到=106
符合要求的点：行数=1589, x=407628929397, y=-739808606051, 中心：x=407702635791,-739709473021, 当前找到=107
符合要求的点：行数=1598, x=407682242208, y=-739816761017, 中心：x=407702635791,-739709473021, 当前找到=108
符合要求的点：行数=1610, x=407691478667, y=-739810967333, 中心：x=407702635791,-739709473021, 当前找到=109
符合要求的点：行数=1611, x=407679723279, y=-739818692207, 中心：x=407702635791,-739709473021, 当前找到=110
符合要求的点：行数=1612, x=407681673419, y=-739816653728, 中心：x=407702635791,-739709473021, 当前找到=111
符合要求的点：行数=1621, x=407805414319, y=-739668273926, 中心：x=407702635791,-739709473021, 当前找到=112
符合要求的点：行数=1632, x=407624791998, y=-739797019958, 中心：x=407702635791,-739709473021, 当前找到=113
符合要求的点：行数=1778, x=407612733667, y=-739818988332, 中心：x=407702635791,-739709473021, 当前找到=114
符合要求的点：行数=1881, x=407763492866, y=-739726209641, 中心：x=407702635791,-739709473021, 当前找到=115
符合要求的点：行数=1966, x=407601773954, y=-739801606536, 中心：x=407702635791,-739709473021, 当前找到=116
符合要求的点：行数=1967, x=407601062881, y=-739805924892, 中心：x=407702635791,-739709473021, 当前找到=117
符合要求的点：行数=1968, x=407600006428, y=-739811503887, 中心：x=407702635791,-739709473021, 当前找到=118
符合要求的点：行数=1990, x=407635127251, y=-739812231727, 中心：x=407702635791,-739709473021, 当前找到=119
